uid,post_body_text,primary_product,petrochemical_product,ff_infrastructure_OR_production,green_message,renewable_energy,emissions_reduction,false_solutions,recycling,green,brown,misc
NRG_c3yGxUM,"At Esso, we know summer is all about exploring new places, heading to festivals and gigs, and enjoying sporting events in the sun. 
  
 

  We also know that how you get there is something to think about, so we've teamed up with Liftshare to encourage people to buddy up to share journeys. It's a great way to meet like-minded people going your way, take fewer car journeys, save some cash and even help to reduce car emissions. 
  
 

  Check out what happened when cricket legend, Phil Tufnell, and comedy genius John Robins, picked up a Liftshare member heading to the same cricket match. 
  
 

  For more information on how sharing lifts makes epic trips, click on the link: http://www.esso.co.uk/share-a-lift",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
cJd586zYDGA,"Two-thirds of the products ExxonMobil makes are used by commercial and industrial companies - including electric utilities, trucking and other commercial transportation, and heavy industries like steel and cement.
  
 

  Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1
  
 

  Learn how ExxonMobil's Low Carbon Solutions business is scaling up carbon capture and storage, and the next generation of industrial fuels - like hydrogen - which can help industries meet their emissions-reduction goals.
  
 

  Listen in as Dan Ammann, President of Low Carbon Solutions, shares how we offer a one-stop shop carbon capture and storage solution from capture, through transportation, to storage, and how it will enable customers to reduce their emissions while helping the world reach its net-zero goal.
  
 

  Learn more about how we are delivering industrial solutions to reduce emissions:
  https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions
  
 

  Explore our carbon capture and storage technology:
  https://lowcarbon.exxonmobil.com/lower-carbon-technology/carbon-capture-and-storage
  
 

  Discover how we are continuing to support a net-zero future:
  https://corporate.exxonmobil.com/news/reporting-and-publications/advancing-climate-solutions-progress-report
  
 

  Follow ExxonMobil for the latest updates on advancing climate solutions:
  LinkedIn: https://www.linkedin.com/company/exxonmobil/ 
  Twitter: https://twitter.com/exxonmobil 
  Instagram: https://www.instagram.com/exxonmobil/ 
  Facebook: https://www.facebook.com/ExxonMobil/",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
N8ysLsi-bGc,"Water contamination can degrade lubrication, causing corrosion. Learn how the excellent demulsibility of synthetic base oils can prevent water contamination. Learn more: https://www.exxonmobilchemical.com/en/resources/library/library-detail/52660/synthetics_synovation_video_series_basestock_demulsibility_en?utm_source=youtube&utm_medium=social&utm_campaign=synthetics_overall&utm_content=52660",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7nU0MNdYWE0,"A lubricant’s viscosity index, or VI, is critical for high performance. Find out why. https://www.exxonmobilchemical.com/en/resources/library/library-detail/23061/synovation_basestock_viscosity_index_en?utm_source=youtube&utm_medium=social&utm_campaign=synthetics_overall&utm_content=23061",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Q0DH7v7ypdI,Owners of heavy-duty vehicles are switching from mineral to synthetic lubricants. Learn why. https://www.exxonmobilchemical.com/en/resources/library/library-detail/3971/synovation_video_series_synthetics_heavy_duty_vehicles_en?utm_source=youtube&utm_medium=social&utm_campaign=synthetics_overall&utm_content=3971,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1682063790572027920,A big thanks to Tze San Koh for sharing @ExxonMobil LNG’s insight on “The Role of LNG in Meeting Nationally Determined Contribution” at @Clublng’s #LNG2023 conference. https://t.co/7auMkz9oNy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1681342468527210513,"Check out some highlights below from Andrew Barry’s speaking session at @Clublng’s #LNG2023 conference, titled, “The Interrelationship Between Geopolitics and LNG Trade Flows.” https://t.co/yYdJjvF9TN",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1679193408793870336,Meet the 2023 #PowerPlayAwards judge – Alan Heng – Group CEO and member of the Management Committee for Pavilion Energy! Alan is a former judge and has 10+ years of experience in the #energy industry. https://t.co/OGshFdJhi1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1689625690423898112,ExxonMobil and Milliken partnered https://t.co/9oz8Tuhnoy to create post-consumer recycled (PCR) polypropylene (PP) to meet stiffness and strength market requirements for recycled PP products that benefit producers and converters. Read more. https://t.co/NRBd1f3by1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1687117142267924480,"Download the fact sheet to explore how ExxonMobil partnered with Reifenhäuser Reicofil to create thick and cottony-soft fabrics for hygiene products, containing certified-circular polymers leveraging Exxtend™ technology for advanced recycling. https://t.co/IEAvx8uIus https://t.co/KwzTYJhNeP",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1685039304043532288,F&amp;L Asia was full of impressive content and networking opportunities. We’ve put together a montage from our experience there in Kuala Lumpur that we hope you will enjoy! https://t.co/ocQTkLYaQ6 https://t.co/GI3LLzWTRO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1686754024387751936,"Our 2030 emission-reduction plans are intensity based. They focus on driving industry-leading performance while still meeting the needs of society.
  
  📉 Here's a look at our progress to date. https://t.co/TdVRqlvKdd https://t.co/sQBQAPL8L9",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1682057961211047936,"💨 wind energy is growing, and more than ever, lubricants are critical. 
  
  Because many wind farms are located in remote areas, facing extreme conditions, operators need high-performance lubricants.. 
  
  Delivering that competitive edge is our specialty.
  
 

  https://t.co/V3IO2DxGy7 https://t.co/MOLfo6pKH9",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1691150954123427844,"ExxonMobil and Kingfa partnership helps to create tougher, stronger and safe lightweight auto parts. Read how https://t.co/7azyzBkNhk this proprietary formulation of Achieve ™ Advanced PP8285E1 uses less plastomer, has a high impact and more.
  
 

  #plastomer https://t.co/6wPf7qUeHp",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1692210817217835050,"We're proud to announce our safety standards and work with first responders has been awarded the Norman Mineta Excellence in Transportation Safety Award from @NAofSFM.
  
 

  Training first responders on HazMat liquid and CO₂ pipelines is how we provide awareness to the community. https://t.co/E5tiNgWtU8",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1694009200874074234,"Carbon capture and storage could help the city of Houston achieve its goal of becoming #CarbonNeutral by 2050.
  
  Here’s how we’re working to help make this happen. 🌎 https://t.co/6nb1QphlU4 https://t.co/Tkdkz0XRmK",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1321848083127410690,"Tyler Baran and Tom Miller will present an overview of several mechanically recyclable, flexible packaging solutions for primary and secondary packaging. This is a short webinar providing a high-level overview of resin and package performance. https://t.co/DTw6OOjb7t https://t.co/poooCRDykt",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1697282442162213250,"📉 We are reducing our own emission intensity. And helping other industrial companies reduce theirs.
  
 

  With $17B behind our strategic #lowcarbon push from 2022 through 2027, we're meeting society’s needs as we strengthen the resiliency of our portfolio.
  
 

  https://t.co/Veov0O9RdS https://t.co/1yKP7835Ez",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1696896535894630616,"Take the entire global economy – and add another one. That’s our view on how global markets are likely to evolve by 2050.
  
 

  Read what Chris Birdsall, our Director of Energy and Economics, thinks about our society’s 2050 future 👉 
  https://t.co/SeGQzptTMj",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1699089536708468894,"Join our medical webinar https://t.co/bkxeDXZUIp ! Discover how Vistamaxx™ performance polymers &amp; ExxonMobil™ Polypropylene can provide an exciting opportunity to explore innovative solutions that can help support your patient safety, recyclability, &amp; plastic circularity goals. https://t.co/PXKpsASQTD",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1699195711785668654,Looking to expand your LNG knowledge? Our own Tze San Koh and Andrew Barry will be speaking during different session at @Gastechevents today. Mark your calendars so you don’t miss them! #Gastech https://t.co/unhebaDUJN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1699847082775814510,"It’s essential to deploy new technologies and repurpose existing infrastructure to meet society’s #netzero goals.
  
 

  This shift can drive long-term #energy security and economic growth with fewer emissions.
  
 

  It can be done. 
  
 

  It’s being done.
  
 

  Learn more: https://t.co/xXzNzrUXgW https://t.co/YdxijhPWjo",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
oCbXNNuRyLA,"ExxonMobil is a sponsor and technical partner of Toyota Gazoo Racing (TGR), one of the top racing teams in the World Rally Championship. We provide TGR with bespoke lubricants that drive top-level performance, and we also get the unique opportunity to test formulations that inform our commercial products.
  
 

  Learn how ExxonMobil and TGR work together to win races and how lubricants are fundamental in and out of the circuit.
  
 

  Listen in as Jose Alberto Gomez, senior researcher at ExxonMobil, explains how his team used lubricants for Toyota Gazoo Racing, resulting in three championships wins in 2022. 
  
 

  Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1
  
 

  Learn more about lubricants:
  https://corporate.exxonmobil.com/what-we-do/materials-for-modern-living/nine-things-about-lubricants
  
 

  Explore our advanced biofuels technology:
  https://lowcarbon.exxonmobil.com/lower-carbon-technology/advanced-biofuels
  
 

  Discover how we are transforming transportation:
  https://corporate.exxonmobil.com/what-we-do/lower-emission-transportation
  
 

  Follow ExxonMobil for the latest updates on advancing climate solutions:
  LinkedIn: https://www.linkedin.com/company/exxonmobil/ 
  Twitter: https://twitter.com/exxonmobil 
  Instagram: https://www.instagram.com/exxonmobil/ 
  Facebook: https://www.facebook.com/ExxonMobil/ExxonMobil is a sponsor and technical partner of Toyota Gazoo Racing (TGR), one of the top racing teams in the World Rally Championship. We provide TGR with bespoke lubricants that drive top-level performance, and we also get the unique opportunity to test formulations that inform our commercial products.
  
 

  Learn how ExxonMobil and TGR work together to win races and how lubricants are fundamental in and out of the circuit.
  
 

  Listen in as Jose Alberto Gomez, senior researcher at ExxonMobil, explains how his team used lubricants for Toyota Gazoo Racing, resulting in three championships wins in 2022. 
  
 

  Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1
  
 

  Learn more about lubricants:
  https://corporate.exxonmobil.com/what-we-do/materials-for-modern-living/nine-things-about-lubricants
  
 

  Explore our advanced biofuels technology:
  https://lowcarbon.exxonmobil.com/lower-carbon-technology/advanced-biofuels
  
 

  Discover how we are transforming transportation:
  https://corporate.exxonmobil.com/what-we-do/lower-emission-transportation
  
 

  Follow ExxonMobil for the latest updates on advancing climate solutions:
  LinkedIn: https://www.linkedin.com/company/exxonmobil/ 
  Twitter: https://twitter.com/exxonmobil 
  Instagram: https://www.instagram.com/exxonmobil/ 
  Facebook: https://www.facebook.com/ExxonMobil/",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1703026473261469761,"So much more goes into winning a car race than simply ""going fast.""
  
 

  When the @OfficialWRC mandated a switch to #biofuels, we developed and supplied @TGR_WRC with a game-changing formula in record time. 🏆🏆🏆 
  
 

  Here's how.
  
 

  https://t.co/5E07vS5bzT https://t.co/sOROUAomYX",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1704894158895214837,Please join us in thanking our 2023 #PowerPlayAwards panel of judges for evaluating this year’s nominees! #WomenInLNG #DiversityInLNG https://t.co/AjDZIwBQpj,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1707032700995948622,"Let's deliver industry with low emissions. 
  We're developing emission reducing technologies in our operations and deploying them with businesses like yours, too. 
  Learn more: https://t.co/231FcANlwg https://t.co/LResTv5xCM",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1706564341623898511,"ExxonMobil's Fluids enable crop protection products that help address society's need for better farm yields and food quality. Learn about the newest addition to our portfolio here. https://t.co/60sgmjr4Aa
  
 

  #agriculture #cropyields https://t.co/d24uvPmjWV",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1707115393825817064,"With 189 nominations from 121 companies and 36 countries, the annual #PowerPlayAwards drew in tremendous support once again. Discover background information on the entire process in the @Gastechevent 2023 Show Daily on page 13: https://t.co/M8WlGqu2z6. https://t.co/eSaxqn8MN4",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1707436676325261580,"What are Andrew Barry’s key takeaways, memorable moments and last thoughts from @Gastechevents 2023? Read his response on page 14: https://t.co/RSqpHot84q. https://t.co/vfWgRnTPtK",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1707787319351095556,Gain further understanding on our #LNG-export project in Mozambique in this article by @BNNBloomberg: https://t.co/UYLsA9F7MW. https://t.co/BYyzzGY0ZU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1710720170740547952,"When it comes to performance, you get out what you put in.
  
 

  Congratulations to Max Verstappen on his third consecutive World Drivers’ Championship and @redbullracing &amp; Red Bull Technology on its second consecutive #F1 Constructor’s Cup! https://t.co/FWNxyjxlkt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1711409990295072981,"Discover how Vistamaxx™ performance polymers and ExxonMobil™ Polypropylene can provide an exciting opportunity to explore innovative solutions that can help support your patient safety, recyclability, and plastic circularity goals. Register here: https://t.co/bkxeDXZUIp https://t.co/6c8FbRSZsy",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1714303585503125522,“The energy transition is a global challenge – it’s not one size fits all.” Learn more about how we’re scaling solutions for industry: https://t.co/SfIiOfrxMy https://t.co/RtCP8vXsfV,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1714324569840812304,"#ICYMI, our #PowerPlayAwards ceremony at #Gastech 2023 was a blast! We had a great time conversing with and celebrating all the nominees and winners. #DiversitynILNG #WomenInLNG https://t.co/w2qUIfKmkd",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1715010365866590614,"""If we're going to make meaningful impact on climate, in a timeframe that can make a difference, the only way to get there is through partnerships such as this one.""
  
  Here's a look at our carbon sequestration project in Louisiana with @CFIndustries. https://t.co/yYktzacSBz https://t.co/4mNKGwfqYK",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1711275308106629186,"The world needs ways to reduce carbon emissions, fast. We have a plan for that. See how we're advancing industrial solutions in our own operations.",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1715429955666874611,Certified-circular plastics can be an important tool to help drive plastic waste recycling and improve plastic recycling rates. Download our new white paper to learn more: https://t.co/85TDkAdGtA https://t.co/5Y0c8zAavp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1716907245320220905,"In another interview from #Gastech 2023, Andrew Elliot sat down with Julian Walker from @energyconnects_ to discuss the role of natural gas globally. Watch the full interview here: https://t.co/tu63I4lJGW. https://t.co/uGrqUqBnF9",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1717220699994001886,"Did you know the US Gulf Coast is becoming a leader in the effort to scale up CO₂ solutions for industry?  
  
 

  We’re making plans to deploy low-carbon #hydrogen and #carboncapture and storage for multiple Gulf Coast sites, including our own. Take a look. 
  
 

  https://t.co/ulZWWLK0yY https://t.co/u8kIwNgZsa",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1712943794512171503,"We believe the world needs ways to reduce carbon emissions, so we're working on it our own operations. Check out our updated plans.",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1719352750733930977,"Nothing spooky here – just us launching our methane monitoring balloon. 👻
  
 

  Learn more about how we're taking #technology to new heights. 🚀 https://t.co/wSDrO6afcz https://t.co/seIG0Ajew5",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
1720064400013336950,Our merger with @Denbury grows our Low Carbon Solutions business and our role in the #energytransition. We now have the infrastructure to potentially reduce carbon emissions by more than 100 million metric tons per year. Learn more: https://t.co/2RTomda6Ua https://t.co/sB92k5udGF,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1720425700425928974,"In her upcoming webinar on Nov. 9, Amy will share elements that have been key to the success in several programs leveraging Exxtend™ technology and the strengths of our value chain partners.
  
 

  Register for her webinar today! https://t.co/s6lvPHrVcg
  
 

  #advancedrecycling https://t.co/PfMmnlWqhF",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1720818458177187884,"Three-peat! Congrats to @TGR_WEC.
  
 

  👑 The @OfficialWRC Car Manufacturers' Champion crown looks good on you. And, as always, we're at your service. See how we power this together: https://t.co/WCafkX9em2
  
 

  (All results subject to final FIA confirmation) https://t.co/96ld1pg5yl",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1721635086238421368,"Mark your calendar and make sure to attend Polypropylene Market Segment Manager, Jennifer Austin and Polyethylene Product Development Principal Engineer, Trudy Iaccino as the present ""Innovate new strong levels of comfort with our hygiene solutions."" https://t.co/2L3iRSs2pQ https://t.co/mkl8uM1JsO",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1721903905481625745,"Oil seed extraction processors face ever increasing challenges juggling industry standards with the need for enhanced extraction efficiency. For over 30 years, ExxonMobil has been providing high purity and reliable solvents for oil seed extraction. https://t.co/fXN39lcU57 https://t.co/FcsNVIM0vc",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1722630175483895919,"👋 Meet Krystal Wrigley, our Fuels Technology Chief, who was recently recognized by the @SWEtalk for making significant contributions to the #STEM community and the advancement of women in engineering.
  
 

  Congratulations, Krystal! https://t.co/M2Y67KutSY https://t.co/WTzORcSFFr",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1724416344781651973,"Let’s Get It Started! 
  
 

  🔈 Exciting news out of Guyana. Check out how the start-up of our third offshore project is helping meet global energy needs. 
  https://t.co/INo5L7JWR2 https://t.co/oN8hGh1ID8",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1725612031082950822,"Our very own Tze San Koh, President, Natural Gas Business, @ExxonMobil (China) Investment Co., Ltd., spoke last week at the China International Oil and Gas Trade Congress in Shanghai. See some event highlights below!
  #LNG #Energy #Sustainability https://t.co/yMWvk29G1K",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1WDCOa7k6Zg,"Join our friends from John H Whitaker (Tankers) Ltd on-board the Whitonia bunker barge to bust some marine myths in the first of our Busting Maritime Myths series.
  
 

  Ashley Jenkins and Michael Hudson dispel common misconceptions on cylinder oil selection, over-lubrication and cutting GHG emissions in this first video.",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
tG6ObeaKSP0,"ExxonMobil’s latest technology, direct air capture is a technology that removes carbon dioxide molecules directly from the atmosphere. 
  
 

  Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1
  
 

  Listen in as Lead Process Engineer Jesse McManus explains how negative emission technology, like direct air capture, can capture more co2 from the atmosphere than what it produces, essentially generating a credit that can be used to offset emissions from hardest to abate sectors.
  
 

  Learn more about carbon capture storage safety: https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions/carbon-capture-and-storage/carbon-capture-storage-safety
  
 

  Here’s a look at 7 things you should know about carbon capture and storage:
  https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions/carbon-capture-and-storage/what-to-know-about-carbon-capture-and-storage
  
 

  Explore our technologies and collaborations:
  https://corporate.exxonmobil.com/who-we-are/technology-and-collaborations
  
 

  Follow ExxonMobil for the latest updates on advancing climate solutions:
  LinkedIn: https://www.linkedin.com/company/exxonmobil/ 
  Twitter: https://twitter.com/exxonmobil 
  Instagram: https://www.instagram.com/exxonmobil/ 
  Facebook: https://www.facebook.com/ExxonMobil/",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
-wjX4k87Iks,Learn from our surfactants experts how Exxal™ portfolios can help solubilize different oils! https://www.exxonmobilchemical.com/en/resources/library/library-detail/39997/science_vs_art_of_surfactants_olive_oil_washing_video?utm_source=youtube&utm_medium=social&utm_campaign=oxo_surfactants&utm_content=39997,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
u2wdxdAmYn4,"In addition to the general assessment of the non-ionic surfactant properties, this work focuses its efforts on the wetting properties of these surfactants, relying on the use of a goniometer for contact angle measurements of surfactants solutions onto various substrates. Finally, Phase Inversion Temperature (PIT) of the surfactants solutions, obtained through rheological measurements, have been used to quickly and reliably generate Hydrophilic Lipophilic Deviation (HLD) characteristic curvatures of these surfactants. Learn more: https://go.exxonmobilchemical.com/l/562282/2023-07-12/wfywqj?utm_source=youtube&utm_medium=social&utm_campaign=oxo_surfactants&utm_content=108223",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
TDWl5eFa_Vg,"""An ExxonMobil study on freezer films carried out across Europe showed that approximately 50% of the market consists of polyethylene coextruded (PE CoEx) multi-layer films and the other half of laminated films. Most of these laminated films are multi-material and as a result, can be a challenge to recycle. This video shows how brand owner Bonduelle addressed this challenge. A collaboration between ExxonMobil, Bonduelle and Constantia. Learn more: https://www.exxonmobilchemical.com/en/resources/library/library-detail/111438/bonduelle_case_study_landscape_v3?utm_source=youtube&utm_medium=social&utm_campaign=pe_agriculture&utm_content=111438
  
 

  *recyclable in communities where programs or facilities exist""",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
v3Vqf-3sYJM,"ExxonMobil is developing a sustainable solution that will help extract lithium 10,000 feet below Arkansas.
  
 

  Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1
  
 

  Listen in to learn more about ExxonMobil’s new lithium extraction technology that is 66% less carbon-intensive than traditional rock mining. The direct lithium extraction process, which is considered a more environmentally responsible method, will require a small land footprint and can recycle over 90% of water back into a reservoir. By 2030, we aim to produce enough lithium to supply the manufacturing industry with about 1 million electric vehicles per year.  
  
 

  Learn more about our lithium project in Arkansas:
  https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions/lithium/faces-and-places-our-arkansas-lithium-project
  
 

  Discover the use of lithium and how it can play a key role in reducing transportation emissions:
  https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions/lithium
  
 

  Follow ExxonMobil for the latest updates on advancing climate solutions:
  LinkedIn: https://www.linkedin.com/company/exxonmobil/ 
  Twitter: https://twitter.com/exxonmobil 
  Instagram: https://www.instagram.com/exxonmobil/ 
  Facebook: https://www.facebook.com/ExxonMobil/",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
LFABmP0lG44,"ExxonMobil’s latest technology, direct air capture is a technology that removes carbon dioxide molecules directly from the atmosphere. 
  
 

  Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1
  
 

  Listen in as Senior Engineer Jim Bielenberg explains how direct air capture works by using its internal surface to lower the concentration of co2, and the similarities it shares with the carbon capture and storage process. Direct air capture is a long-term technology designed to help lower emissions in a fast-paced energy transition.
  
 

  Learn more about carbon capture storage safety: https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions/carbon-capture-and-storage/carbon-capture-storage-safety
  
 

  Here’s a look at 7 things you should know about carbon capture and storage:
  https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions/carbon-capture-and-storage/what-to-know-about-carbon-capture-and-storage
  
 

  Explore our technologies and collaborations:
  https://corporate.exxonmobil.com/who-we-are/technology-and-collaborations
  
 

  Follow ExxonMobil for the latest updates on advancing climate solutions:
  LinkedIn: https://www.linkedin.com/company/exxonmobil/ 
  Twitter: https://twitter.com/exxonmobil 
  Instagram: https://www.instagram.com/exxonmobil/ 
  Facebook: https://www.facebook.com/ExxonMobil/",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
Ec9S3nuXcyw,"Mobil℠ Cylinder Condition Monitoring has been enhanced with added features and functionality that improve its value and effectiveness. Subscribers now receive improved engineering reports, which deliver better insights into oil and cylinder health, and a new industry-leading analytics portal.
  
 

  Mobil℠ Cylinder Condition Monitoring enables you to benchmark what’s happening inside an engine and across your fleet. These insights are available through an industry leading portal, where subscribers can access: 
  
 

  • Upgraded oil and cylinder health analysis
  • Customisable analytics experience
  • Detailed engineering reports
  • Historic results and industry benchmarking
  • Ability to conduct predictive modelling
  
 

  Get in touch with our team here: https://voyager.exxonmobilmarine.com/mobil-cylinder-conditioning-monitoring?utm_source=youtube&utm_medium=social&utm_campaign=global_marine_lubesandfuels-na_na_2023_prodfoc_ccm&utm_content=yt_video
  
 

  Download more details here: https://voyager.exxonmobilmarine.com/l/908622/2024-02-20/c4lft4/908622/1708459751tR3S4GoE/ExxonMobil_Mobil_Serv_CCM_Renewal_Brochure.pdf",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1724848414599557502,"@SimonJu27599690 Hi! You can learn more about our open roles on LinkedIn https://t.co/sbKmj0LYY7, or directly via our Careers page https://t.co/QQz8QH7mdo.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
